Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,A,B,Bridge,ED,Meta Description,Meta Features,Lens Color,Frame Colo,SKU,Lifestyle,Fit,Category,Gender,Frame Material,Shape,Mount,Polar/Non Polar,Lens Material
liberty-z8-y50,,,,,,,,Semi-Crystal Black/Red,,,,,7946,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y5020_1.jpg,2,[Semi],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y5020_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y50,,,,,,,,Semi-Crystal Navy/Fade,,,,,7949,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y5024_1.jpg,3,[Semi],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y5024_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y50,,,,,,,,Shiny Black/Crystal Fade,,,,,7940,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y503.jpg,4,[Shiny Black/Crystal Fade],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y503.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y40,Liberty Z8-Y40,"<p>Tired of having to replace kids frames because they break too easily? Designed specifically for tween and teen boys the Z8-Y40 frames are virtually indestructible, providing comfort at school and durability at play for active boys.</p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-125, Gender-XXXXX, Shape-XXXXX, Frame Color-Crystal Grey/Black Stripe,Frame Color-Crystal Grey/Red,Frame Color-Frosted Blue/Grey,Frame Color-Matte Black/Blue, Lens Color-Black Stripe,Lens Color-Red,Lens Color-Grey,Lens Color-Blue",True,Frame Color/Lens Color,Crystal Grey/Black Stripe,,,,,7924,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y4018_1.jpg,1,[Crystal Grey/Red],False,,,,,,,,,,,,,,,,NO IMAGE AVAILABLE,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y40,,,,,,,,Crystal Grey/Red,,,,,7918,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y4014.jpg,2,[Frosted Blue/Grey],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y4018_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y40,,,,,,,,Frosted Blue/Grey,,,,,7915,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y409.jpg,3,[Matte Black/Blue],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y4014.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y20,Liberty Z8-Y20,"<p>Designed to be Virtually Indestructible, the Z8 Youth Ophthalmic frames uses specially designed Nylo-Flex™ material for ultimate ruggedness and flexibility. Tough enough to be bent, twisted, stomped and dropped, these frames are made to stand the test of </p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-125, Gender-XXXXX, Shape-XXXXX, Frame Color-Charcoal/Burgundy,Frame Color-Crystal Navy/Blue,Frame Color-Shiny Black/Grey,Frame Color-Shiny Black/Green, Lens Color-Burgundy,Lens Color-Blue,Lens Color-Grey,Lens Color-Green",True,Frame Color/Lens Color,Charcoal/Burgundy,,,,,7899,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y2012.jpg,1,[Charcoal/Burgundy],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y2012.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y20,,,,,,,,Crystal Navy/Blue,,,,,7896,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y209.jpg,2,[Crystal Navy/Blue],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y209.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y20,,,,,,,,Shiny Black/Grey,,,,,7893,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y204.jpg,3,[Shiny Black/Grey],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y204.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y20,,,,,,,,Shiny Black/Green,,,,,7890,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y202.jpg,4,[Shiny Black/Green],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y202.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y10,Liberty Z8-Y10,<p>The Z8 are designed to be Virtually Indestructible and worn by active youth for their daily ophthalmic frame.<br> Made with Nylo-Flex™ material for the ultimate in flexibility and ruggedness.<br> ShockBlok™ LV1 Impact Dampening technology ab</p>,Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-125, Gender-XXXXX, Shape-XXXXX, Frame Color-Crystal Blue/Black,Frame Color-Frost Navy/Lime,Frame Color-Matte Black/Blue,Frame Color-Shiny Black/Orange, Lens Color-Black,Lens Color-Lime,Lens Color-Blue,Lens Color-Orange",True,Frame Color/Lens Color,Crystal Blue/Black,,,,,7883,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y103_1.jpg,1,[Crystal Blue/Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y103_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y10,,,,,,,,Frost Navy/Lime,,,,,7886,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y1010.jpg,2,[Frost Navy/Lime],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y1010.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y10,,,,,,,,Matte Black/Blue,,,,,7877,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y109_1.jpg,3,[Matte Black/Blue],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y109_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y10,,,,,,,,Shiny Black/Orange,,,,,7880,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y106_1.jpg,4,[Shiny Black/Orange],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y106_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-drop,Liberty Drop,"<p>Drop Built for active kids on the go using our Rec Specs pro sports DNA, the Drop frames are durable, stylish and Virtually Indestructible. The Drop is part of the Rec Specs Active frame collection and are engineered to withstand the daily abuse of youth </p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-0, Gender-XXXXX, Shape-XXXXX, Frame Color-Crystal Violet/Pink,Frame Color-Translucent Blue/Red,Frame Color-Light Grey/Camo,Frame Color-Matte Teal/Gray, Lens Color-Pink,Lens Color-Red,Lens Color-Camo,Lens Color-Gray",True,Frame Color/Lens Color,Crystal Violet/Pink,,,,,8194,0,shopify,continue,manual,0,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/v/cvpk_434_angled_1.png,1,[Crystal Violet/Pink],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/v/cvpk_434_angled_1.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-drop,,,,,,,,Translucent Blue/Red,,,,,8166,0,shopify,continue,manual,0,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/r/drop_trbd_angled_2.jpg,2,[Translucent Blue/Red],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/r/drop_trbd_angled_2.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-drop,,,,,,,,Light Grey/Camo,,,,,8167,0,shopify,continue,manual,0,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/r/drop_lgcb_angled_2.jpg,3,[Light Grey/Camo],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/r/drop_lgcb_angled_2.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-drop,,,,,,,,Matte Teal/Gray,,,,,8168,0,shopify,continue,manual,0,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/r/drop_mtgr_angled_1_1.jpg,4,[Matte Teal/Gray],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/r/drop_mtgr_angled_1_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-clutch,Liberty Clutch,"<p>Clutch Built for active kids on the go using our Rec Specs pro sports DNA, the Clutch frames are durable, stylish and Virtually Indestructible. The Clutch is part of the Rec Specs Active frame collection and are engineered to withstand the daily abuse of </p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-0, Gender-XXXXX, Shape-XXXXX, Frame Color-Shiny Navy Blue Orange ,Frame Color-Shiny Translucent Navy Gray ,Frame Color-Translucent Burgundy Gray ,Frame Color-Shiny Translucent Light Gray Blue , Lens Color-Shiny Navy Blue Orange ,Lens Color-Shiny Translucent Navy Gray ,Lens Color-Translucent Burgundy Gray ,Lens Color-Shiny Translucent Light Gray Blue ",True,Frame Color/Lens Color,Shiny Navy Blue Orange,,,,,8195,0,shopify,continue,manual,0,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/n/snbo_623_angled_11.jpg,1,[Shiny Navy Blue Orange],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/n/snbo_623_angled_11.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-clutch,,,,,,,,Shiny Translucent Navy Gray,,,,,8184,0,shopify,continue,manual,0,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/t/stng_736_angled_3.jpg,2,[Shiny Translucent Navy Gray],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/t/stng_736_angled_3.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-clutch,,,,,,,,Translucent Burgundy Gray,,,,,8185,0,shopify,continue,manual,0,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/t/b/tbug_742_angled_3.jpg,3,[Translucent Burgundy Gray],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/t/b/tbug_742_angled_3.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-clutch,,,,,,,,Shiny Translucent Light Gray Blue,,,,,8186,0,shopify,continue,manual,0,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/g/sgbg_362_angled_3.jpg,4,[Shiny Translucent Light Gray Blue],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/g/sgbg_362_angled_3.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-h-wall-fusion,Liberty H-Wall Fusion,<p>Sunglasses with interchangeable lenses available in a prescription and either polarized or non-polarized vivid visibility in any situation. For active adults and contact lens wearers.</p>,Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Crystal Black/Blue,Frame Color-Matte Black,Frame Color-Matte Black/Red, Lens Color-Blue,Lens Color-Matte Black,Lens Color-Red",True,Frame Color/Lens Color,Crystal Black/Blue,,,,,2963,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/h/w/hwall_fusion_crystal_black_blue_1.png,1,[Crystal Black/Blue],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/h/w/hwall_fusion_crystal_black_blue_1.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-h-wall-fusion,,,,,,,,Matte Black,,,,,2919,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/h/e/headwall_matte_black_wrap_1.jpg,2,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/h/e/headwall_matte_black_wrap_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-h-wall-fusion,,,,,,,,Matte Black/Red,,,,,2941,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/h/w/hwall_matte_black_red_1.png,3,[Matte Black/Red],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/h/w/hwall_matte_black_red_1.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-b7,Liberty B7,"<p>The B-7 sport sunglasses attack the elements while making a bold statement with their minimalist, stealth-inspired styling, fast-back temples, and wide-view lens. The sport-wrap protective Rx lens frame design offers impressive coverage and visibility whi</p>",Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-Male, Shape-XXXXX, Frame Color-Burgundy,Frame Color-Cactus,Frame Color-Matte Black,Frame Color-Matte Gunmetal, Lens Color-Burgundy,Lens Color-Cactus,Lens Color-Matte Black,Lens Color-Matte Gunmetal",True,Frame Color/Lens Color,Burgundy,,,,,882,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/7/b7_burgundy_angled-01_480x480.png,1,[Burgundy],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/7/b7_burgundy_angled-01_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-b7,,,,,,,,Cactus,,,,,948,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/7/b7_olive_final_480x480.png,2,[Cactus],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/7/b7_olive_final_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-b7,,,,,,,,Matte Black,,,,,904,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/7/b7_matte_black_black_final_480x480.jpg,3,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/7/b7_matte_black_black_final_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-b7,,,,,,,,Matte Gunmetal,,,,,926,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/7/b7_matte_gunmetal_final_480x480.jpg,4,[Matte Gunmetal],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/7/b7_matte_gunmetal_final_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-bayou,Liberty Bayou,<p>Women’s performance frame sunglasses designed for both sport and everyday use with comfortable head hugging temple frame design available with prescription sun lenses.</p>,Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-442.95, Gender-Male, Shape-XXXXX, Frame Color-Shiny Black,Frame Color-Tortoise Flame,Frame Color-Translucent Plum, Lens Color-Shiny Black,Lens Color-Tortoise Flame,Lens Color-Translucent Plum",True,Frame Color/Lens Color,Shiny Black,,,,,1055,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/a/bayou_black_480x480_1_.jpg,1,[Shiny Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/a/bayou_black_480x480_1_.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-bayou,,,,,,,,Tortoise Flame,,,,,1033,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/a/bayou_tortoise_480x480.jpg,2,[Tortoise Flame],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/a/bayou_tortoise_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-bayou,,,,,,,,Translucent Plum,,,,,1011,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/a/bayou_plum_480x480.jpg,3,[Translucent Plum],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/a/bayou_plum_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-uplift,Liberty Cortina Uplift,"<p>Magnetic interchange lenses available in a prescription ensure that you'll see right in every light, these are advanced sunglasses for the sport of life.</p>",Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Dark Tortoise,Frame Color-Gun Bronze,Frame Color-Matte Black, Lens Color-Dark Tortoise,Lens Color-Gun Bronze,Lens Color-Matte Black",True,Frame Color/Lens Color,Dark Tortoise,,,,,2150,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinauplift66_1.jpg,1,[Dark Tortoise],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinauplift66_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-uplift,,,,,,,,Gun Bronze,,,,,2128,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinauplift2_1.jpg,2,[Gun Bronze],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinauplift2_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-uplift,,,,,,,,Matte Black,,,,,2106,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinauplift3_1.jpg,3,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinauplift3_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-full-stop,Liberty Cortina Full Stop,"<p>Cortina Full Stop is rectangular in shape and less deep than the Uplift while providing good coverage from the sun, an excellent choice for Rx wearers.</p>",Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Dark Tortoise,Frame Color-Gun Bronze,Frame Color-Matte Black, Lens Color-Dark Tortoise,Lens Color-Gun Bronze,Lens Color-Matte Black",True,Frame Color/Lens Color,Dark Tortoise,,,,,2019,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinafullstop_lensonly_19_1.jpg,1,[Dark Tortoise],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinafullstop_lensonly_19_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-full-stop,,,,,,,,Gun Bronze,,,,,2041,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinafullstop_lensonly_41_1.jpg,2,[Gun Bronze],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinafullstop_lensonly_41_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-full-stop,,,,,,,,Matte Black,,,,,1997,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinafullstop49_1.jpg,3,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortinafullstop49_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-contour,Liberty Cortina Contour,"<p>The Cortina was named after a mountain village at the foot of the rugged peaks of the Italian Alps. The modern design, deep lens look, aggressive temples and textured colors of these high-performance sport sunglasses mean you'll look great, while the magn</p>",Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Burgundy,Frame Color-Crystal Black,Frame Color-Translucent Blue, Lens Color-Burgundy,Lens Color-Crystal Black,Lens Color-Translucent Blue",True,Frame Color/Lens Color,Burgundy,,,,,1896,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortina_contour_matte_burgundy_1.jpg,1,[Burgundy],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortina_contour_matte_burgundy_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-contour,,,,,,,,Crystal Black,,,,,1918,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortina_contour_black_lime_1.jpg,2,[Crystal Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortina_contour_black_lime_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cortina-contour,,,,,,,,Translucent Blue,,,,,1940,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortina_contour_translucent_blue_1.jpg,3,[Translucent Blue],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/o/cortina_contour_translucent_blue_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-boreal,Liberty Boreal,"<p>Sports performance eyewear with enhanced protection, Boreal sports sunglasses are innovative and stylish to provide exceptional eye protection and imipact resistance.</p>",Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Cactus,Frame Color-Dark Tortoise,Frame Color-Lagoon,Frame Color-Matte Black, Lens Color-Cactus,Lens Color-Dark Tortoise,Lens Color-Lagoon,Lens Color-Matte Black",True,Frame Color/Lens Color,Cactus,,,,,1367,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/o/boreal_cactus_480x480.jpg,1,[Cactus],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/o/boreal_cactus_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-boreal,,,,,,,,Dark Tortoise,,,,,1389,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/o/boreal_dark_tortoise_480x480.jpg,2,[Dark Tortoise],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/o/boreal_dark_tortoise_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-boreal,,,,,,,,Lagoon,,,,,1323,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/o/boreal_lagoon_480x480.jpg,3,[Lagoon],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/o/boreal_lagoon_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
